date,hhid,pno,somipa_pid,part_sex,cnt_no,cnt_age,cnt_sex,cnt_type,cnt_rel,cnt_loc,cnt_plc,cnt_freq,cnt_dur,cnt_dist
19/07/2021 11:26,S03395,1,S03395_1,Female,9,45,Female,Physical,Friend,Home,"Outside
community",Daily,>4 hrs,NA
19/07/2021 11:26,S03395,1,S03395_1,Female,9,43,Female,Physical,Friend,Home,"Outside
community",Daily,>4 hrs,NA
19/07/2021 11:26,S03395,1,S03395_1,Female,9,48,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,35.31283786
19/07/2021 11:26,S03395,1,S03395_1,Female,9,23,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,35.82699334
19/07/2021 11:26,S03395,1,S03395_1,Female,9,17,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.40981273
19/07/2021 11:26,S03395,1,S03395_1,Female,9,1,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,33.45005705
19/07/2021 11:26,S03395,1,S03395_1,Female,9,0.833333333,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,33.58535676
19/07/2021 11:26,S03395,1,S03395_1,Female,9,0.916666667,Female,Physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,34.61331879
19/07/2021 11:26,S03395,1,S03395_1,Female,9,23,Female,Physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,33.35934187
19/07/2021 11:33,S03395,2,S03395_2,Female,7,48,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.83790068
19/07/2021 11:33,S03395,2,S03395_2,Female,7,44,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.62054724
19/07/2021 11:33,S03395,2,S03395_2,Female,7,24,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.08386732
19/07/2021 11:33,S03395,2,S03395_2,Female,7,17,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,34.07562426
19/07/2021 11:33,S03395,2,S03395_2,Female,7,0.833333333,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,36.06320483
19/07/2021 11:33,S03395,2,S03395_2,Female,7,24,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,35.88344104
19/07/2021 11:33,S03395,2,S03395_2,Female,7,2,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,35.58458352
19/07/2021 11:41,S03452,1,S03452_1,Female,3,29,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,28.85600179
19/07/2021 11:41,S03452,1,S03452_1,Female,3,2,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,29.26431023
19/07/2021 11:41,S03452,1,S03452_1,Female,3,23,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,32.7282271
19/07/2021 11:48,S03452,2,S03452_2,Female,4,23,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,29.72148294
19/07/2021 11:48,S03452,2,S03452_2,Female,4,29,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,30.81769304
19/07/2021 11:48,S03452,2,S03452_2,Female,4,1,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,27.39437647
19/07/2021 11:48,S03452,2,S03452_2,Female,4,4,Female,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,27.60176593
19/07/2021 09:25,S03908,2,S03908_2,Female,13,21,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,15.00740588
19/07/2021 09:25,S03908,2,S03908_2,Female,13,26,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,17.79312028
19/07/2021 09:25,S03908,2,S03908_2,Female,13,19,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,18.75838592
19/07/2021 09:25,S03908,2,S03908_2,Female,13,23,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,16.7891147
19/07/2021 09:25,S03908,2,S03908_2,Female,13,12,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,17.4767176
19/07/2021 09:25,S03908,2,S03908_2,Female,13,4,Male,Physical,"House
member",Home,"Within
community",Daily,>15-60 mins,14.86662533
19/07/2021 09:25,S03908,2,S03908_2,Female,13,3,Male,Non-physical,"House
member",Home,"Within
community",Daily,5-15 mins,15.08905168
19/07/2021 09:25,S03908,2,S03908_2,Female,13,26,Female,Non-physical,"Other
relative",Home,"Outside
community",≥1 Yearly,>2-4 hrs,NA
19/07/2021 09:25,S03908,2,S03908_2,Female,13,29,Female,Non-physical,"Other
relative",Home,"Outside
community",≥1 Yearly,>2-4 hrs,NA
19/07/2021 09:25,S03908,2,S03908_2,Female,13,32,Female,Non-physical,"Other
relative",Home,"Outside
community",≥1 Yearly,>2-4 hrs,NA
19/07/2021 09:25,S03908,2,S03908_2,Female,13,30,Male,Non-physical,"Random
people",Transport,"Outside
community",First time,>15-60 mins,NA
19/07/2021 09:25,S03908,2,S03908_2,Female,13,72,Female,Non-physical,"Random
people",Transport,"Outside
community",First time,>4 hrs,NA
19/07/2021 09:25,S03908,2,S03908_2,Female,13,20,Male,Physical,"Random
people",Transport,"Outside
community",First time,5-15 mins,2220.544101
19/07/2021 10:16,S03916,1,S03916_1,Female,19,47,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,21.12587129
19/07/2021 10:16,S03916,1,S03916_1,Female,19,20,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.61893898
19/07/2021 10:16,S03916,1,S03916_1,Female,19,12,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.94014863
19/07/2021 10:16,S03916,1,S03916_1,Female,19,4,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,17.76096277
19/07/2021 10:16,S03916,1,S03916_1,Female,19,17,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,19.79280414
19/07/2021 10:16,S03916,1,S03916_1,Female,19,14,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.12880033
19/07/2021 10:16,S03916,1,S03916_1,Female,19,23,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,19.66252638
19/07/2021 10:16,S03916,1,S03916_1,Female,19,20,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,21.09582163
19/07/2021 10:16,S03916,1,S03916_1,Female,19,56,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,158.6226354
19/07/2021 10:16,S03916,1,S03916_1,Female,19,19,Female,Non-physical,"Other
relative",Home,"Within
community",≥1 Weekly,>15-60 mins,156.8120408
19/07/2021 10:16,S03916,1,S03916_1,Female,19,18,Male,Non-physical,"Other
relative",Home,"Within
community",Daily,>15-60 mins,158.7259529
19/07/2021 10:16,S03916,1,S03916_1,Female,19,37,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,158.5047756
19/07/2021 10:16,S03916,1,S03916_1,Female,19,35,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,159.3622222
19/07/2021 10:16,S03916,1,S03916_1,Female,19,40,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,158.6148033
19/07/2021 10:16,S03916,1,S03916_1,Female,19,24,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,20.83471962
19/07/2021 10:16,S03916,1,S03916_1,Female,19,30,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,23.74816778
19/07/2021 10:16,S03916,1,S03916_1,Female,19,24,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,21.20437097
19/07/2021 10:16,S03916,1,S03916_1,Female,19,21,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,19.94804211
19/07/2021 10:16,S03916,1,S03916_1,Female,19,45,Male,Physical,"Random
people",Home,"Within
community",≥1 Weekly,5-15 mins,124.0652837
19/07/2021 10:29,S03916,2,S03916_2,Male,14,47,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.68095332
19/07/2021 10:29,S03916,2,S03916_2,Male,14,39,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.04935777
19/07/2021 10:29,S03916,2,S03916_2,Male,14,20,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,19.49586681
19/07/2021 10:29,S03916,2,S03916_2,Male,14,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,19.01948873
19/07/2021 10:29,S03916,2,S03916_2,Male,14,17,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.65365094
19/07/2021 10:29,S03916,2,S03916_2,Male,14,14,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.99122964
19/07/2021 10:29,S03916,2,S03916_2,Male,14,23,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.97783487
19/07/2021 10:29,S03916,2,S03916_2,Male,14,20,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.70521039
19/07/2021 10:29,S03916,2,S03916_2,Male,14,56,Female,Physical,"Other
relative",Home,"Within
community",Daily,>2-4 hrs,159.8628499
19/07/2021 10:29,S03916,2,S03916_2,Male,14,4,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,20.33648904
19/07/2021 10:29,S03916,2,S03916_2,Male,14,7,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,22.68360923
19/07/2021 10:29,S03916,2,S03916_2,Male,14,8,Male,Physical,Friend,Home,"Within
community",Daily,>15-60 mins,19.53079286
19/07/2021 10:29,S03916,2,S03916_2,Male,14,5,Male,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,22.63380048
19/07/2021 10:29,S03916,2,S03916_2,Male,14,4,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,16.58070759
19/07/2021 15:33,S03908,1,S03908_1,Female,10,49,Female,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,19.85236436
19/07/2021 15:33,S03908,1,S03908_1,Female,10,26,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,14.23244058
19/07/2021 15:33,S03908,1,S03908_1,Female,10,19,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,17.90162328
19/07/2021 15:33,S03908,1,S03908_1,Female,10,23,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,17.84999931
19/07/2021 15:33,S03908,1,S03908_1,Female,10,12,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.58933711
19/07/2021 15:33,S03908,1,S03908_1,Female,10,4,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,14.68045928
19/07/2021 15:33,S03908,1,S03908_1,Female,10,0.083333333,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,19.82866846
19/07/2021 15:33,S03908,1,S03908_1,Female,10,3,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.17547718
19/07/2021 15:33,S03908,1,S03908_1,Female,10,21,Female,Physical,Friend,Home,"Within
community",Daily,>2-4 hrs,19.33068058
19/07/2021 15:33,S03908,1,S03908_1,Female,10,50,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,16.56950072
19/07/2021 15:38,S03908,3,S03908_3,Female,4,49,Female,Physical,"House
member",Home,"Within
community",Daily,>1-2 hrs,22.04608432
19/07/2021 15:38,S03908,3,S03908_3,Female,4,21,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,21.35265127
19/07/2021 15:38,S03908,3,S03908_3,Female,4,12,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,16.48056124
19/07/2021 15:38,S03908,3,S03908_3,Female,4,21,Female,Physical,"Random
people",Home,"Within
community",≥1 Weekly,>15-60 mins,18.99503686
19/07/2021 15:45,S03908,4,S03908_4,Male,6,49,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,19.70714372
19/07/2021 15:45,S03908,4,S03908_4,Male,6,21,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.70403206
19/07/2021 15:45,S03908,4,S03908_4,Male,6,19,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,16.09720637
19/07/2021 15:45,S03908,4,S03908_4,Male,6,12,Female,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.15856516
19/07/2021 15:45,S03908,4,S03908_4,Male,6,4,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,18.52638265
19/07/2021 15:45,S03908,4,S03908_4,Male,6,21,Female,Non-physical,"Random
people",Home,"Within
community",≥1 Weekly,5-15 mins,19.47814222
19/07/2021 15:56,S03908,5,S03908_5,Male,11,49,Female,Physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,18.66705191
19/07/2021 15:56,S03908,5,S03908_5,Male,11,21,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,16.32819181
19/07/2021 15:56,S03908,5,S03908_5,Male,11,26,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.07487056
19/07/2021 15:56,S03908,5,S03908_5,Male,11,19,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,20.98120817
19/07/2021 15:56,S03908,5,S03908_5,Male,11,23,Male,Non-physical,"House
member",Home,"Within
community",Daily,>2-4 hrs,19.6816141
19/07/2021 15:56,S03908,5,S03908_5,Male,11,12,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,21.66992527
19/07/2021 15:56,S03908,5,S03908_5,Male,11,3,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,17.5167406
19/07/2021 15:56,S03908,5,S03908_5,Male,11,7,Male,Physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,62.31050773
19/07/2021 15:56,S03908,5,S03908_5,Male,11,2,Female,Physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,60.31453396
19/07/2021 15:56,S03908,5,S03908_5,Male,11,30,Female,Non-physical,"Other
relative",Home,"Within
community",Daily,>4 hrs,61.80978433
19/07/2021 15:56,S03908,5,S03908_5,Male,11,21,Female,Non-physical,"Random
people",Home,"Within
community",≥1 Weekly,>1-2 hrs,19.08102986
19/07/2021 11:49,S04831,1,S04831_1,Female,11,40,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,38.65486387
19/07/2021 11:49,S04831,1,S04831_1,Female,11,11,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,35.88506106
19/07/2021 11:49,S04831,1,S04831_1,Female,11,6,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,40.11936815
19/07/2021 11:49,S04831,1,S04831_1,Female,11,1,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,35.23289694
19/07/2021 11:49,S04831,1,S04831_1,Female,11,20,Female,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,70.69271532
19/07/2021 11:49,S04831,1,S04831_1,Female,11,26,Female,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,48.77203432
19/07/2021 11:49,S04831,1,S04831_1,Female,11,22,Male,Non-physical,Friend,Leisure,"Within
community",≥1 Weekly,>1-2 hrs,102.1453717
19/07/2021 11:49,S04831,1,S04831_1,Female,11,30,Female,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,47.14811918
19/07/2021 11:49,S04831,1,S04831_1,Female,11,7,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,44.81042737
19/07/2021 11:49,S04831,1,S04831_1,Female,11,8,Male,Non-physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,50.8789494
19/07/2021 11:49,S04831,1,S04831_1,Female,11,36,Female,Non-physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,75.71356259
19/07/2021 11:57,S04831,2,S04831_2,Male,11,40,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,40.01632922
19/07/2021 11:57,S04831,2,S04831_2,Male,11,35,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,43.31214852
19/07/2021 11:57,S04831,2,S04831_2,Male,11,11,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,37.02922159
19/07/2021 11:57,S04831,2,S04831_2,Male,11,6,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,37.20093562
19/07/2021 11:57,S04831,2,S04831_2,Male,11,28,Female,Physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,81.25163652
19/07/2021 11:57,S04831,2,S04831_2,Male,11,36,Female,Physical,"Random
people",Home,"Within
community",≥1 Weekly,>1-2 hrs,53.00637173
19/07/2021 11:57,S04831,2,S04831_2,Male,11,26,Female,Physical,"Random
people",Home,"Within
community",≥1 Weekly,>1-2 hrs,75.35190494
19/07/2021 11:57,S04831,2,S04831_2,Male,11,22,Male,Physical,"Random
people",Home,"Within
community",≥1 Weekly,>1-2 hrs,84.2472517
19/07/2021 11:57,S04831,2,S04831_2,Male,11,30,Female,Physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,40.11572869
19/07/2021 11:57,S04831,2,S04831_2,Male,11,7,Female,Physical,Friend,Home,"Within
community",Daily,>1-2 hrs,52.62679893
19/07/2021 11:57,S04831,2,S04831_2,Male,11,8,Male,Physical,Friend,Home,"Within
community",≥1 Weekly,>1-2 hrs,44.65341974
20/07/2021 10:41,S03924,2,S03924_2,Male,17,43,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,174.6549539
20/07/2021 10:41,S03924,2,S03924_2,Male,17,34,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,166.8314553
20/07/2021 10:41,S03924,2,S03924_2,Male,17,15,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,174.0343756
20/07/2021 10:41,S03924,2,S03924_2,Male,17,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,171.2410671
20/07/2021 10:41,S03924,2,S03924_2,Male,17,5,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,169.3040333
20/07/2021 10:41,S03924,2,S03924_2,Male,17,16,Female,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,532.949861
20/07/2021 10:41,S03924,2,S03924_2,Male,17,16,Male,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,538.2439983
20/07/2021 10:41,S03924,2,S03924_2,Male,17,18,Male,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,524.6784621
20/07/2021 10:41,S03924,2,S03924_2,Male,17,17,Male,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,523.2241478
20/07/2021 10:41,S03924,2,S03924_2,Male,17,16,Female,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>1-2 hrs,526.7822498
20/07/2021 10:41,S03924,2,S03924_2,Male,17,17,Male,Non-physical,"Random
people",School,"Within
community",Daily,>1-2 hrs,530.8335672
20/07/2021 10:41,S03924,2,S03924_2,Male,17,15,Female,Non-physical,"Random
people",School,"Within
community",Daily,>1-2 hrs,528.1278953
20/07/2021 10:41,S03924,2,S03924_2,Male,17,16,Male,Non-physical,"Random
people",School,"Within
community",Daily,>1-2 hrs,527.2347607
20/07/2021 10:41,S03924,2,S03924_2,Male,17,19,Male,Non-physical,"Random
people",School,"Within
community",Daily,>1-2 hrs,527.5151827
20/07/2021 10:41,S03924,2,S03924_2,Male,17,22,Female,Non-physical,"Random
people","Market
Shop","Within
community",First time,5-15 mins,28.81632257
20/07/2021 10:41,S03924,2,S03924_2,Male,17,17,Male,Non-physical,"Random
people","Market
Shop","Within
community",First time,5-15 mins,30.61109771
20/07/2021 10:41,S03924,2,S03924_2,Male,17,20,Female,Non-physical,"Random
people","Market
Shop","Within
community",First time,5-15 mins,27.37895352
20/07/2021 11:24,S03924,3,S03924_3,Female,19,43,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,161.6660613
20/07/2021 11:24,S03924,3,S03924_3,Female,19,16,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,162.6990127
20/07/2021 11:24,S03924,3,S03924_3,Female,19,15,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,165.8295091
20/07/2021 11:24,S03924,3,S03924_3,Female,19,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,167.4750893
20/07/2021 11:24,S03924,3,S03924_3,Female,19,5,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,167.5783341
20/07/2021 11:24,S03924,3,S03924_3,Female,19,20,Female,Non-physical,"Random
people","Market
Shop","Within
community",First time,5-15 mins,31.79503809
20/07/2021 11:24,S03924,3,S03924_3,Female,19,35,Female,Non-physical,Friend,"Market
Shop","Within
community",Daily,>15-60 mins,31.06767049
20/07/2021 11:24,S03924,3,S03924_3,Female,19,21,Female,Non-physical,"Random
people","Market
Shop","Within
community",≥1 Weekly,5-15 mins,32.81150896
20/07/2021 11:24,S03924,3,S03924_3,Female,19,40,Male,Non-physical,"Random
people","Market
Shop","Within
community",First time,5-15 mins,31.66067
20/07/2021 11:24,S03924,3,S03924_3,Female,19,25,Female,Non-physical,"Random
people","Market
Shop","Within
community",First time,5-15 mins,28.85603458
20/07/2021 11:24,S03924,3,S03924_3,Female,19,27,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,164.4819095
20/07/2021 11:24,S03924,3,S03924_3,Female,19,25,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>1-2 hrs,159.1008021
20/07/2021 11:24,S03924,3,S03924_3,Female,19,19,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,170.1220023
20/07/2021 11:24,S03924,3,S03924_3,Female,19,20,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,164.9093257
20/07/2021 11:24,S03924,3,S03924_3,Female,19,40,Female,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,160.7999353
20/07/2021 11:24,S03924,3,S03924_3,Female,19,8,Male,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,166.7300041
20/07/2021 11:24,S03924,3,S03924_3,Female,19,30,Female,Non-physical,Friend,Home,"Within
community",Daily,>15-60 mins,191.018856
20/07/2021 11:24,S03924,3,S03924_3,Female,19,10,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,182.7167023
20/07/2021 11:24,S03924,3,S03924_3,Female,19,12,Male,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,184.1350697
20/07/2021 15:36,S03924,4,S03924_4,Male,12,43,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,163.6997098
20/07/2021 15:36,S03924,4,S03924_4,Male,12,34,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,160.0270769
20/07/2021 15:36,S03924,4,S03924_4,Male,12,16,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,163.3490768
20/07/2021 15:36,S03924,4,S03924_4,Male,12,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,163.4458425
20/07/2021 15:36,S03924,4,S03924_4,Male,12,5,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,154.2785345
20/07/2021 15:36,S03924,4,S03924_4,Male,12,13,Male,Non-physical,"Coworker
Schoolmate",School,"Within
community",Daily,>4 hrs,517.9638911
20/07/2021 15:36,S03924,4,S03924_4,Male,12,18,Male,Non-physical,Friend,"Market
Shop","Within
community",Daily,>15-60 mins,21.15385183
20/07/2021 15:36,S03924,4,S03924_4,Male,12,17,Female,Non-physical,Friend,"Market
Shop","Within
community",Daily,>15-60 mins,20.04938329
20/07/2021 15:36,S03924,4,S03924_4,Male,12,25,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,19.79508819
20/07/2021 15:36,S03924,4,S03924_4,Male,12,22,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,25.26584106
20/07/2021 15:36,S03924,4,S03924_4,Male,12,28,Male,Physical,"Random
people","Market
Shop","Within
community",≥1 Weekly,>15-60 mins,22.58058159
20/07/2021 15:36,S03924,4,S03924_4,Male,12,18,Male,Non-physical,Friend,Home,"Within
community",Daily,>2-4 hrs,21.14260605
20/07/2021 16:19,S03924,1,S03924_1,Male,25,34,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,165.3653045
20/07/2021 16:19,S03924,1,S03924_1,Male,25,16,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,159.2195067
20/07/2021 16:19,S03924,1,S03924_1,Male,25,15,Male,Non-physical,"House
member",Home,"Within
community",Daily,>4 hrs,157.586701
20/07/2021 16:19,S03924,1,S03924_1,Male,25,12,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,162.7226569
20/07/2021 16:19,S03924,1,S03924_1,Male,25,5,Male,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,168.4635032
20/07/2021 16:19,S03924,1,S03924_1,Male,25,7,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,24.63123372
20/07/2021 16:19,S03924,1,S03924_1,Male,25,18,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,23.1324426
20/07/2021 16:19,S03924,1,S03924_1,Male,25,20,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,25.93396068
20/07/2021 16:19,S03924,1,S03924_1,Male,25,22,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,19.50229598
20/07/2021 16:19,S03924,1,S03924_1,Male,25,10,Female,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,26.73968288
20/07/2021 16:19,S03924,1,S03924_1,Male,25,18,Female,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,23.9953108
20/07/2021 16:19,S03924,1,S03924_1,Male,25,5,Female,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,23.98514029
20/07/2021 16:19,S03924,1,S03924_1,Male,25,28,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,21.03381004
20/07/2021 16:19,S03924,1,S03924_1,Male,25,35,Male,Physical,"Random
people","Market
Shop","Within
community",≥1 Weekly,>15-60 mins,27.20680198
20/07/2021 16:19,S03924,1,S03924_1,Male,25,22,Female,Physical,"Random
people","Market
Shop","Within
community",≥1 Weekly,5-15 mins,22.96041459
20/07/2021 16:19,S03924,1,S03924_1,Male,25,34,Female,Physical,"Random
people","Market
Shop","Within
community",Daily,>15-60 mins,20.43500323
20/07/2021 16:19,S03924,1,S03924_1,Male,25,55,Male,Physical,"Random
people","Market
Shop","Within
community",≥1 Weekly,>15-60 mins,24.85640765
20/07/2021 16:19,S03924,1,S03924_1,Male,25,60,Male,Physical,"Random
people","Market
Shop","Within
community",First time,>15-60 mins,21.29015654
20/07/2021 16:19,S03924,1,S03924_1,Male,25,49,Male,Physical,Friend,"Market
Shop","Within
community",Daily,>2-4 hrs,21.14260605
20/07/2021 16:19,S03924,1,S03924_1,Male,25,29,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,156.9175886
20/07/2021 16:19,S03924,1,S03924_1,Male,25,38,Male,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,160.0647359
20/07/2021 16:19,S03924,1,S03924_1,Male,25,35,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,160.5800091
20/07/2021 16:19,S03924,1,S03924_1,Male,25,40,Male,Non-physical,Friend,Home,"Within
community",Daily,>15-60 mins,156.7960582
20/07/2021 16:19,S03924,1,S03924_1,Male,25,40,Female,Non-physical,"Random
people",Home,"Within
community",Daily,>15-60 mins,158.9678906
20/07/2021 16:19,S03924,1,S03924_1,Male,25,25,Female,Non-physical,"Random
people",Home,"Within
community",Daily,5-15 mins,156.2346574
20/07/2021 13:01,S03437,4,S03437_4,Male,7,30,Female,Physical,"House
member",Home,"Within
community",Daily,>4 hrs,88.81196717
